Time,HR,RR,participant_id,condition,Task Name,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7
10:51:24.501,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.553,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.565,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.615,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.672,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.739,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.794,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.856,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.918,70,23,1,1,session_driving,675,703,0.224,-1,-1,-1,-1
10:51:24.978,70,23,1,1,session_driving,669,703,0.272,-1,-1,-1,-1
10:51:25.78,70,23,1,1,session_driving,669,703,0.272,-1,-1,-1,-1
10:51:25.140,70,23,1,1,session_driving,669,703,0.272,-1,-1,-1,-1
10:51:25.202,70,23,1,1,session_driving,669,703,0.272,-1,-1,-1,-1
10:51:25.318,70,23,1,1,session_driving,669,703,0.272,-1,-1,-1,-1
10:51:25.446,70,23,1,1,session_driving,647,661,0.112,-1,-1,-1,-1
10:51:25.502,70,23,1,1,session_driving,647,661,0.112,-1,-1,-1,-1
10:51:25.559,70,23,1,1,session_driving,647,661,0.112,-1,-1,-1,-1
10:51:25.559,70,23,1,1,session_driving,647,661,0.112,-1,-1,-1,-1
10:51:25.622,70,23,1,1,session_driving,647,661,0.112,-1,-1,-1,-1
10:51:25.684,70,23,1,1,session_driving,635,647,0.096,-1,-1,-1,-1
10:51:25.743,70,23,1,1,session_driving,635,647,0.096,-1,-1,-1,-1
10:51:25.881,70,23,1,1,session_driving,623,647,0.192,-1,-1,-1,-1
10:51:25.938,69,23,1,1,session_driving,623,647,0.192,-1,-1,-1,-1
10:51:25.939,69,23,1,1,session_driving,623,647,0.192,-1,-1,-1,-1
10:51:26.47,69,23,1,1,session_driving,607,626,0.152,-1,-1,-1,-1
10:51:26.155,69,23,1,1,session_driving,607,626,0.152,-1,-1,-1,-1
10:51:26.157,69,23,1,1,session_driving,607,626,0.152,-1,-1,-1,-1
10:51:26.229,69,23,1,1,session_driving,607,626,0.152,-1,-1,-1,-1
10:51:26.316,69,23,1,1,session_driving,587,619,0.256,-1,-1,-1,-1
10:51:26.433,69,23,1,1,session_driving,571,619,0.384,-1,-1,-1,-1
10:51:26.496,69,23,1,1,session_driving,571,619,0.384,-1,-1,-1,-1
10:51:26.553,69,23,1,1,session_driving,571,619,0.384,-1,-1,-1,-1
10:51:26.558,69,23,1,1,session_driving,571,619,0.384,-1,-1,-1,-1
10:51:26.914,69,23,1,1,session_driving,545,570,0.2,-1,-1,-1,-1
10:51:26.977,69,23,1,1,session_driving,541,556,0.12,-1,-1,-1,-1
10:51:27.39,69,23,1,1,session_driving,537,542,0.04,-1,-1,-1,-1
10:51:27.101,69,23,1,1,session_driving,537,542,0.04,-1,-1,-1,-1
10:51:27.107,69,23,1,1,session_driving,537,542,0.04,-1,-1,-1,-1
10:51:27.164,69,23,1,1,session_driving,537,542,0.04,-1,-1,-1,-1
10:51:27.286,69,23,1,1,session_driving,524,507,-0.136,-1,-1,-1,-1
10:51:27.451,69,23,1,1,session_driving,512,500,-0.096,-1,-1,-1,-1
10:51:27.512,70,23,1,1,session_driving,512,500,-0.096,-1,-1,-1,-1
10:51:27.569,70,23,1,1,session_driving,512,500,-0.096,-1,-1,-1,-1
10:51:27.683,70,23,1,1,session_driving,497,500,0.024,-1,-1,-1,-1
10:51:27.768,70,23,1,1,session_driving,497,500,0.024,-1,-1,-1,-1
10:51:27.836,70,23,1,1,session_driving,497,500,0.024,-1,-1,-1,-1
10:51:27.900,70,23,1,1,session_driving,472,493,0.168,-1,-1,-1,-1
10:51:27.901,70,23,1,1,session_driving,472,493,0.168,-1,-1,-1,-1
10:51:27.968,70,23,1,1,session_driving,472,493,0.168,-1,-1,-1,-1
10:51:28.32,70,23,1,1,session_driving,472,493,0.168,-1,-1,-1,-1
10:51:28.145,70,23,1,1,session_driving,442,451,0.072,-1,-1,-1,-1
10:51:28.208,70,23,1,1,session_driving,442,451,0.072,-1,-1,-1,-1
10:51:28.290,70,23,1,1,session_driving,442,451,0.072,-1,-1,-1,-1
10:51:28.363,70,23,1,1,session_driving,407,416,0.072,-1,-1,-1,-1
10:51:28.426,70,23,1,1,session_driving,407,416,0.072,-1,-1,-1,-1
10:51:28.494,70,23,1,1,session_driving,397,402,0.04,-1,-1,-1,-1
10:51:28.557,70,23,1,1,session_driving,397,402,0.04,-1,-1,-1,-1
10:51:28.557,70,23,1,1,session_driving,397,402,0.04,-1,-1,-1,-1
10:51:28.666,70,23,1,1,session_driving,372,367,-0.04,-1,-1,-1,-1
10:51:28.666,70,23,1,1,session_driving,372,367,-0.04,-1,-1,-1,-1
10:51:28.718,70,23,1,1,session_driving,372,367,-0.04,-1,-1,-1,-1
10:51:28.831,70,23,1,1,session_driving,362,353,-0.072,-1,-1,-1,-1
10:51:28.992,70,23,1,1,session_driving,338,325,-0.104,-1,-1,-1,-1
10:51:29.129,70,23,1,1,session_driving,312,297,-0.12,-1,-1,-1,-1
10:51:29.202,70,23,1,1,session_driving,312,297,-0.12,-1,-1,-1,-1
10:51:29.280,70,23,1,1,session_driving,312,297,-0.12,-1,-1,-1,-1
10:51:29.359,70,23,1,1,session_driving,312,297,-0.12,-1,-1,-1,-1
10:51:29.428,70,23,1,1,session_driving,287,269,-0.144,-1,-1,-1,-1
10:51:29.589,70,23,1,1,session_driving,272,269,-0.024,-1,-1,-1,-1
10:51:29.589,70,23,1,1,session_driving,272,269,-0.024,-1,-1,-1,-1
10:51:29.646,70,23,1,1,session_driving,272,269,-0.024,-1,-1,-1,-1
10:51:29.890,70,23,1,1,session_driving,241,269,0.224,-1,-1,-1,-1
10:51:29.975,70,23,1,1,session_driving,235,269,0.272,-1,-1,-1,-1
10:51:30.30,70,23,1,1,session_driving,235,269,0.272,-1,-1,-1,-1
10:51:30.98,70,23,1,1,session_driving,229,269,0.32,-1,-1,-1,-1
10:51:30.159,70,23,1,1,session_driving,229,269,0.32,-1,-1,-1,-1
10:51:30.216,70,23,1,1,session_driving,229,269,0.32,-1,-1,-1,-1
10:51:30.376,70,23,1,1,session_driving,215,241,0.208,-1,-1,-1,-1
10:51:30.376,70,23,1,1,session_driving,215,241,0.208,-1,-1,-1,-1
10:51:30.449,70,23,1,1,session_driving,215,241,0.208,-1,-1,-1,-1
10:51:30.522,70,23,1,1,session_driving,215,241,0.208,-1,-1,-1,-1
10:51:30.591,70,23,1,1,session_driving,205,241,0.288,-1,-1,-1,-1
10:51:30.658,70,23,1,1,session_driving,205,241,0.288,-1,-1,-1,-1
10:51:30.720,70,23,1,1,session_driving,205,241,0.288,-1,-1,-1,-1
10:51:30.828,70,23,1,1,session_driving,197,227,0.24,-1,-1,-1,-1
10:51:30.935,70,23,1,1,session_driving,189,220,0.248,-1,-1,-1,-1
10:51:30.936,70,23,1,1,session_driving,189,220,0.248,-1,-1,-1,-1
10:51:31.3,70,23,1,1,session_driving,189,220,0.248,-1,-1,-1,-1
10:51:31.68,70,23,1,1,session_driving,178,199,0.168,-1,-1,-1,-1
10:51:31.146,70,23,1,1,session_driving,178,199,0.168,-1,-1,-1,-1
10:51:31.239,70,23,1,1,session_driving,172,192,0.16,-1,-1,-1,-1
10:51:31.239,70,23,1,1,session_driving,172,192,0.16,-1,-1,-1,-1
10:51:31.322,70,23,1,1,session_driving,168,185,0.136,-1,-1,-1,-1
10:51:31.449,70,23,1,1,session_driving,164,185,0.168,-1,-1,-1,-1
10:51:31.512,70,23,1,1,session_driving,158,185,0.216,-1,-1,-1,-1
10:51:31.569,70,23,1,1,session_driving,160,185,0.2,-1,-1,-1,-1
10:51:31.627,70,23,1,1,session_driving,160,185,0.2,-1,-1,-1,-1
10:51:31.628,70,23,1,1,session_driving,160,185,0.2,-1,-1,-1,-1
10:51:31.700,70,23,1,1,session_driving,162,185,0.184,-1,-1,-1,-1
10:51:31.762,70,23,1,1,session_driving,162,185,0.184,-1,-1,-1,-1
10:51:31.886,70,23,1,1,session_driving,164,185,0.168,-1,-1,-1,-1
10:51:31.961,70,23,1,1,session_driving,164,185,0.168,-1,-1,-1,-1
10:51:32.29,70,23,1,1,session_driving,164,185,0.168,-1,-1,-1,-1
10:51:32.96,70,23,1,1,session_driving,168,185,0.136,-1,-1,-1,-1
10:51:32.220,70,23,1,1,session_driving,168,185,0.136,-1,-1,-1,-1
10:51:32.405,70,23,1,1,session_driving,182,185,0.024,-1,-1,-1,-1
10:51:32.526,70,23,1,1,session_driving,182,185,0.024,-1,-1,-1,-1
10:51:32.688,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:32.688,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:32.745,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:32.860,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:32.917,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:32.988,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:33.61,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:33.123,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:33.124,70,23,1,1,session_driving,188,185,-0.024,-1,-1,-1,-1
10:51:33.263,70,23,1,1,session_driving,188,206,0.144,-1,-1,-1,-1
10:51:33.329,70,23,1,1,session_driving,190,227,0.296,-1,-1,-1,-1
10:51:33.400,70,23,1,1,session_driving,194,241,0.376,-1,-1,-1,-1
10:51:33.451,70,23,1,1,session_driving,194,241,0.376,-1,-1,-1,-1
10:51:33.628,70,23,1,1,session_driving,200,269,0.552,-1,-1,-1,-1
10:51:33.686,70,23,1,1,session_driving,202,283,0.648,-1,-1,-1,-1
10:51:33.748,70,23,1,1,session_driving,202,283,0.648,-1,-1,-1,-1
10:51:33.811,70,23,1,1,session_driving,202,283,0.648,-1,-1,-1,-1
10:51:33.933,70,23,1,1,session_driving,202,283,0.648,-1,-1,-1,-1
10:51:33.995,70,23,1,1,session_driving,208,290,0.656,-1,-1,-1,-1
10:51:33.997,70,23,1,1,session_driving,208,290,0.656,-1,-1,-1,-1
10:51:34.354,70,23,1,1,session_driving,218,290,0.576,-1,-1,-1,-1
10:51:34.461,70,23,1,1,session_driving,224,290,0.528,-1,-1,-1,-1
10:51:34.529,70,23,1,1,session_driving,224,290,0.528,-1,-1,-1,-1
10:51:34.586,70,23,1,1,session_driving,230,290,0.48,-1,-1,-1,-1
10:51:34.749,70,23,1,1,session_driving,230,290,0.48,-1,-1,-1,-1
10:51:34.806,70,23,1,1,session_driving,230,290,0.48,-1,-1,-1,-1
10:51:34.868,70,23,1,1,session_driving,230,290,0.48,-1,-1,-1,-1
10:51:34.984,70,23,1,1,session_driving,277,318,0.328,-1,-1,-1,-1
10:51:35.156,70,23,1,1,session_driving,303,346,0.344,-1,-1,-1,-1
10:51:35.218,70,23,1,1,session_driving,303,346,0.344,-1,-1,-1,-1
10:51:35.268,70,23,1,1,session_driving,303,346,0.344,-1,-1,-1,-1
10:51:35.268,70,23,1,1,session_driving,303,346,0.344,-1,-1,-1,-1
10:51:35.330,70,23,1,1,session_driving,303,346,0.344,-1,-1,-1,-1
10:51:35.400,70,23,1,1,session_driving,328,360,0.256,-1,-1,-1,-1
10:51:35.401,70,23,1,1,session_driving,328,360,0.256,-1,-1,-1,-1
10:51:35.539,71,23,1,1,session_driving,328,360,0.256,-1,-1,-1,-1
10:51:35.859,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:35.919,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:35.982,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:36.39,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:36.93,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:36.179,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:36.252,71,23,1,1,session_driving,360,395,0.28,-1,-1,-1,-1
10:51:36.366,71,23,1,1,session_driving,396,430,0.272,-1,-1,-1,-1
10:51:36.423,71,23,1,1,session_driving,396,430,0.272,-1,-1,-1,-1
10:51:36.490,71,23,1,1,session_driving,401,437,0.288,-1,-1,-1,-1
10:51:36.547,71,23,1,1,session_driving,401,437,0.288,-1,-1,-1,-1
10:51:36.547,71,23,1,1,session_driving,401,437,0.288,-1,-1,-1,-1
10:51:36.649,71,23,1,1,session_driving,413,458,0.36,-1,-1,-1,-1
10:51:36.700,71,23,1,1,session_driving,413,458,0.36,-1,-1,-1,-1
10:51:36.819,71,23,1,1,session_driving,420,458,0.304,-1,-1,-1,-1
10:51:36.871,71,23,1,1,session_driving,420,458,0.304,-1,-1,-1,-1
10:51:36.933,71,23,1,1,session_driving,420,458,0.304,-1,-1,-1,-1
10:51:37.26,71,23,1,1,session_driving,440,472,0.256,-1,-1,-1,-1
10:51:37.146,71,23,1,1,session_driving,452,486,0.272,-1,-1,-1,-1
10:51:37.217,71,23,1,1,session_driving,452,486,0.272,-1,-1,-1,-1
10:51:37.479,71,23,1,1,session_driving,463,500,0.296,-1,-1,-1,-1
10:51:37.484,71,23,1,1,session_driving,463,500,0.296,-1,-1,-1,-1
10:51:37.534,71,23,1,1,session_driving,463,500,0.296,-1,-1,-1,-1
10:51:37.597,71,23,1,1,session_driving,463,500,0.296,-1,-1,-1,-1
10:51:37.662,71,23,1,1,session_driving,475,521,0.368,-1,-1,-1,-1
10:51:37.734,71,23,1,1,session_driving,475,521,0.368,-1,-1,-1,-1
10:51:37.851,71,23,1,1,session_driving,491,549,0.464,-1,-1,-1,-1
10:51:38.59,71,23,1,1,session_driving,507,577,0.56,-1,-1,-1,-1
10:51:38.111,71,23,1,1,session_driving,507,577,0.56,-1,-1,-1,-1
10:51:38.171,71,23,1,1,session_driving,507,577,0.56,-1,-1,-1,-1
10:51:38.272,71,23,1,1,session_driving,527,612,0.68,-1,-1,-1,-1
10:51:38.334,71,23,1,1,session_driving,527,612,0.68,-1,-1,-1,-1
10:51:38.339,71,23,1,1,session_driving,527,612,0.68,-1,-1,-1,-1
10:51:38.700,72,23,1,1,session_driving,559,661,0.816,-1,-1,-1,-1
10:51:38.968,72,23,1,1,session_driving,593,661,0.544,-1,-1,-1,-1
10:51:39.46,72,23,1,1,session_driving,593,661,0.544,-1,-1,-1,-1
10:51:39.228,72,23,1,1,session_driving,618,661,0.344,-1,-1,-1,-1
10:51:39.285,72,23,1,1,session_driving,628,661,0.264,-1,-1,-1,-1
10:51:39.342,72,23,1,1,session_driving,628,661,0.264,-1,-1,-1,-1
10:51:39.400,72,23,1,1,session_driving,628,661,0.264,-1,-1,-1,-1
10:51:39.457,72,23,1,1,session_driving,628,661,0.264,-1,-1,-1,-1
10:51:39.519,72,23,1,1,session_driving,628,661,0.264,-1,-1,-1,-1
10:51:39.585,72,23,1,1,session_driving,659,710,0.408,-1,-1,-1,-1
10:51:39.640,72,23,1,1,session_driving,659,710,0.408,-1,-1,-1,-1
10:51:39.696,72,23,1,1,session_driving,659,710,0.408,-1,-1,-1,-1
10:51:39.698,72,23,1,1,session_driving,659,710,0.408,-1,-1,-1,-1
10:51:39.863,72,23,1,1,session_driving,687,717,0.24,-1,-1,-1,-1
10:51:39.863,72,23,1,1,session_driving,687,717,0.24,-1,-1,-1,-1
10:51:39.925,72,23,1,1,session_driving,687,717,0.24,-1,-1,-1,-1
10:51:39.987,72,23,1,1,session_driving,699,738,0.312,-1,-1,-1,-1
10:51:40.65,72,23,1,1,session_driving,699,738,0.312,-1,-1,-1,-1
10:51:40.125,72,23,1,1,session_driving,699,738,0.312,-1,-1,-1,-1
10:51:40.187,72,23,1,1,session_driving,717,738,0.168,-1,-1,-1,-1
10:51:40.244,72,23,1,1,session_driving,717,738,0.168,-1,-1,-1,-1
10:51:40.301,72,23,1,1,session_driving,717,738,0.168,-1,-1,-1,-1
10:51:40.363,72,23,1,1,session_driving,727,738,0.088,-1,-1,-1,-1
10:51:40.423,72,23,1,1,session_driving,727,738,0.088,-1,-1,-1,-1
10:51:40.585,72,23,1,1,session_driving,732,738,0.048,-1,-1,-1,-1
10:51:40.647,72,23,1,1,session_driving,732,738,0.048,-1,-1,-1,-1
10:51:40.709,72,23,1,1,session_driving,732,738,0.048,-1,-1,-1,-1
10:51:40.917,72,23,1,1,session_driving,741,738,-0.024,-1,-1,-1,-1
10:51:40.975,72,23,1,1,session_driving,745,738,-0.056,-1,-1,-1,-1
10:51:41.32,72,23,1,1,session_driving,745,738,-0.056,-1,-1,-1,-1
10:51:41.89,72,23,1,1,session_driving,751,738,-0.104,-1,-1,-1,-1
10:51:41.142,72,23,1,1,session_driving,751,738,-0.104,-1,-1,-1,-1
10:51:41.218,72,23,1,1,session_driving,751,738,-0.104,-1,-1,-1,-1
10:51:41.291,72,23,1,1,session_driving,759,752,-0.056,-1,-1,-1,-1
10:51:41.371,72,23,1,1,session_driving,759,752,-0.056,-1,-1,-1,-1
10:51:41.431,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.483,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.554,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.554,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.632,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.700,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.761,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.813,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.974,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:41.974,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.47,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.227,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.227,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.294,72,23,1,1,session_driving,761,773,0.096,-1,-1,-1,-1
10:51:42.350,72,23,1,1,session_driving,761,773,0.096,-1,-1,-1,-1
10:51:42.413,72,23,1,1,session_driving,761,773,0.096,-1,-1,-1,-1
10:51:42.561,72,23,1,1,session_driving,766,773,0.056,-1,-1,-1,-1
10:51:42.637,72,23,1,1,session_driving,766,773,0.056,-1,-1,-1,-1
10:51:42.697,72,23,1,1,session_driving,763,773,0.08,-1,-1,-1,-1
10:51:42.861,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.862,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:42.934,72,23,1,1,session_driving,759,773,0.112,-1,-1,-1,-1
10:51:43.16,72,23,1,1,session_driving,760,773,0.104,-1,-1,-1,-1
10:51:43.98,72,23,1,1,session_driving,762,773,0.088,-1,-1,-1,-1
10:51:43.227,72,23,1,1,session_driving,762,773,0.088,-1,-1,-1,-1
10:51:43.318,72,23,1,1,session_driving,767,773,0.048,-1,-1,-1,-1
10:51:43.386,72,23,1,1,session_driving,767,773,0.048,-1,-1,-1,-1
10:51:43.452,72,23,1,1,session_driving,767,773,0.048,-1,-1,-1,-1
10:51:43.509,72,23,1,1,session_driving,767,773,0.048,-1,-1,-1,-1
10:51:43.621,71,23,1,1,session_driving,762,773,0.088,-1,-1,-1,-1
10:51:43.671,71,23,1,1,session_driving,760,773,0.104,-1,-1,-1,-1
10:51:43.788,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:43.845,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:43.898,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:43.956,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:44.22,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:44.23,71,23,1,1,session_driving,757,773,0.128,-1,-1,-1,-1
10:51:44.101,71,23,1,1,session_driving,756,773,0.136,-1,-1,-1,-1
10:51:44.177,71,23,1,1,session_driving,756,773,0.136,-1,-1,-1,-1
10:51:44.238,71,23,1,1,session_driving,756,773,0.136,-1,-1,-1,-1
10:51:44.310,71,23,1,1,session_driving,756,745,-0.088,-1,-1,-1,-1
10:51:44.443,71,23,1,1,session_driving,756,745,-0.088,-1,-1,-1,-1
10:51:44.556,71,23,1,1,session_driving,751,724,-0.216,-1,-1,-1,-1
10:51:44.617,71,23,1,1,session_driving,751,724,-0.216,-1,-1,-1,-1
10:51:44.617,71,23,1,1,session_driving,751,724,-0.216,-1,-1,-1,-1
10:51:44.836,71,23,1,1,session_driving,746,724,-0.176,-1,-1,-1,-1
10:51:44.836,71,23,1,1,session_driving,746,724,-0.176,-1,-1,-1,-1
10:51:44.944,71,23,1,1,session_driving,742,745,0.024,-1,-1,-1,-1
10:51:45.48,71,23,1,1,session_driving,742,745,0.024,-1,-1,-1,-1
10:51:45.48,71,23,1,1,session_driving,742,745,0.024,-1,-1,-1,-1
10:51:45.110,71,23,1,1,session_driving,742,745,0.024,-1,-1,-1,-1
10:51:45.172,71,23,1,1,session_driving,735,752,0.136,-1,-1,-1,-1
10:51:45.229,71,23,1,1,session_driving,735,752,0.136,-1,-1,-1,-1
10:51:45.305,71,23,1,1,session_driving,729,752,0.184,-1,-1,-1,-1
10:51:45.368,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:45.428,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:45.501,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:45.729,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:45.948,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:46.0,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:46.67,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:46.145,71,23,1,1,session_driving,727,752,0.2,-1,-1,-1,-1
10:51:46.197,71,23,1,1,session_driving,729,752,0.184,-1,-1,-1,-1
10:51:46.197,71,23,1,1,session_driving,729,752,0.184,-1,-1,-1,-1
10:51:46.247,71,23,1,1,session_driving,729,752,0.184,-1,-1,-1,-1
10:51:46.299,71,23,1,1,session_driving,729,752,0.184,-1,-1,-1,-1
10:51:46.366,71,23,1,1,session_driving,733,752,0.152,-1,-1,-1,-1
10:51:46.420,71,23,1,1,session_driving,733,752,0.152,-1,-1,-1,-1
10:51:46.420,71,23,1,1,session_driving,733,752,0.152,-1,-1,-1,-1
10:51:46.493,71,23,1,1,session_driving,735,759,0.192,-1,-1,-1,-1
10:51:46.726,71,23,1,1,session_driving,741,794,0.424,-1,-1,-1,-1
10:51:46.833,71,23,1,1,session_driving,745,794,0.392,-1,-1,-1,-1
10:51:46.900,71,23,1,1,session_driving,745,794,0.392,-1,-1,-1,-1
10:51:46.961,71,23,1,1,session_driving,745,794,0.392,-1,-1,-1,-1
10:51:47.18,71,23,1,1,session_driving,745,794,0.392,-1,-1,-1,-1
10:51:47.78,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.130,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.187,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.247,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.325,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.411,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.488,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.553,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.553,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.603,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.665,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.732,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.732,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.784,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.942,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:47.949,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:48.27,71,23,1,1,session_driving,751,794,0.344,-1,-1,-1,-1
10:51:48.104,71,23,1,1,session_driving,751,815,0.512,-1,-1,-1,-1
10:51:48.168,71,23,1,1,session_driving,751,815,0.512,-1,-1,-1,-1
10:51:48.168,71,23,1,1,session_driving,751,815,0.512,-1,-1,-1,-1
10:51:48.225,71,23,1,1,session_driving,751,815,0.512,-1,-1,-1,-1
10:51:48.337,71,23,1,1,session_driving,751,815,0.512,-1,-1,-1,-1
10:51:48.465,71,23,1,1,session_driving,753,815,0.496,-1,-1,-1,-1
10:51:48.584,70,23,1,1,session_driving,757,815,0.464,-1,-1,-1,-1
10:51:48.843,70,23,1,1,session_driving,762,815,0.424,-1,-1,-1,-1
10:51:48.907,70,23,1,1,session_driving,762,815,0.424,-1,-1,-1,-1
10:51:48.959,70,23,1,1,session_driving,762,815,0.424,-1,-1,-1,-1
10:51:49.11,70,23,1,1,session_driving,762,815,0.424,-1,-1,-1,-1
10:51:49.126,70,23,1,1,session_driving,755,794,0.312,-1,-1,-1,-1
10:51:49.126,70,23,1,1,session_driving,755,794,0.312,-1,-1,-1,-1
10:51:49.176,70,23,1,1,session_driving,753,787,0.272,-1,-1,-1,-1
10:51:49.478,70,23,1,1,session_driving,753,787,0.272,-1,-1,-1,-1
10:51:49.588,70,23,1,1,session_driving,753,787,0.272,-1,-1,-1,-1
10:51:49.645,70,23,1,1,session_driving,753,787,0.272,-1,-1,-1,-1
10:51:49.899,70,23,1,1,session_driving,722,738,0.128,-1,-1,-1,-1
10:51:49.961,70,23,1,1,session_driving,722,738,0.128,-1,-1,-1,-1
10:51:49.961,70,23,1,1,session_driving,722,738,0.128,-1,-1,-1,-1
10:51:50.62,69,24,1,1,session_driving,707,717,0.08,-1,-1,-1,-1
10:51:50.166,69,24,1,1,session_driving,701,710,0.072,-1,-1,-1,-1
10:51:50.272,69,24,1,1,session_driving,695,696,0.008,-1,-1,-1,-1
10:51:50.342,69,24,1,1,session_driving,695,696,0.008,-1,-1,-1,-1
10:51:50.394,69,24,1,1,session_driving,689,696,0.056,-1,-1,-1,-1
10:51:50.461,69,24,1,1,session_driving,683,696,0.104,-1,-1,-1,-1
10:51:50.521,69,24,1,1,session_driving,683,696,0.104,-1,-1,-1,-1
10:51:50.579,69,24,1,1,session_driving,677,696,0.152,-1,-1,-1,-1
10:51:50.641,69,24,1,1,session_driving,677,696,0.152,-1,-1,-1,-1
10:51:50.698,69,24,1,1,session_driving,668,696,0.224,-1,-1,-1,-1
10:51:50.703,69,24,1,1,session_driving,668,696,0.224,-1,-1,-1,-1
10:51:50.962,69,24,1,1,session_driving,650,696,0.368,-1,-1,-1,-1
10:51:51.32,69,24,1,1,session_driving,650,696,0.368,-1,-1,-1,-1
10:51:51.32,69,24,1,1,session_driving,650,696,0.368,-1,-1,-1,-1
10:51:51.134,69,24,1,1,session_driving,638,675,0.296,-1,-1,-1,-1
